9
4.4
20
0.173134348	1.346685478
0.189054656	1.309167857
0.208955154	1.269675615
0.232835843	1.222284896
0.26069657	1.174894214
0.294527356	1.121579711
0.334328353	1.06629055
0.380099559	1.011001352
0.439801053	0.953737686
0.503482586	0.904372384
0.57114431	0.862905486
0.644776092	0.831311723
0.728358275	0.795768721
0.803980077	0.774047943
0.901492548	0.746403419
1.016915497	0.720733477
1.128358256	0.6990127
1.223880556	0.6851904
1.311442778	0.679266579
1.410945268	0.669393519

3.6
21
0.151243831	1.354583938
0.177114387	1.291396355
0.208955154	1.216361075
0.250746321	1.137376592
0.292537337	1.070239714
0.340298563	1.005077607
0.392039827	0.947813864
0.449751302	0.898448563
0.509452796	0.855007083
0.57910454	0.815514841
0.658706532	0.779971839
0.740298544	0.748378001
0.819900536	0.720733477
0.889552279	0.700987357
0.971144291	0.6851904
1.048756264	0.671368176
1.118408007	0.657545876
1.19004977	0.649647398
1.271641782	0.639774338
1.347263735	0.633850517
1.414925459	0.629901277

2.8
20
0.127363142	1.354583938
0.15323385	1.279548676
0.187064636	1.196614954
0.218905403	1.117630472
0.264676609	1.042595228
0.306467625	0.973483806
0.350248812	0.926093087
0.396019866	0.874753203
0.453731341	0.825387902
0.539303543	0.768124122
0.618905536	0.730606538
0.720398046	0.691114297
0.809950287	0.661495116
0.891542299	0.639774338
0.979104521	0.625952038
1.050746283	0.610155157
1.138308505	0.598307515
1.237810996	0.584485065
1.32935356	0.580535976
1.418905802	0.576586737

2.4
26
0.107462644	1.354583938
0.127363142	1.291396355
0.149253736	1.228208679
0.177114387	1.157122713
0.206965134	1.095909731
0.236815882	1.038645989
0.270646819	0.981382172
0.308457644	0.928067744
0.354228851	0.868829382
0.400000057	0.823413244
0.445771111	0.783921003
0.491542318	0.750352658
0.541293563	0.724682641
0.585074598	0.693088879
0.642786073	0.671368176
0.704477586	0.647672816
0.770149291	0.629901277
0.833830824	0.610155157
0.915422836	0.592383694
0.995024828	0.578561394
1.066666743	0.566713676
1.140298525	0.556840616
1.223880556	0.548942213
1.287562241	0.544992823
1.357213984	0.541043735
1.414925459	0.541043735

2
27
0.089552241	1.356558538
0.105472625	1.303243979
0.117412893	1.253878696
0.137313391	1.194640334
0.157213889	1.135401973
0.187064636	1.06826517
0.220895574	0.997179128
0.250746321	0.941889968
0.286567127	0.894499324
0.320398065	0.847108604
0.354228851	0.80959102
0.400000057	0.762200301
0.449751302	0.720733477
0.499502547	0.687165057
0.561194061	0.653596637
0.614925345	0.625952038
0.67263682	0.604231336
0.756218851	0.574612004
0.819900536	0.556840616
0.885572089	0.544992823
0.951243793	0.531170674
1.036815995	0.523272271
1.110447778	0.513399211
1.18208954	0.509449972
1.261691533	0.505500582
1.349254058	0.497602254
1.418905802	0.499576912

1.6
25
0.071641915	1.356558538
0.087562146	1.289421736
0.105472625	1.228208679
0.125373123	1.157122713
0.14726364	1.088011291
0.177114387	1.016925249
0.202985096	0.959661507
0.230845823	0.904372384
0.26268659	0.847108604
0.308457644	0.787870242
0.352238831	0.734555702
0.398009886	0.6851904
0.459701551	0.639774338
0.535323353	0.588434454
0.610945306	0.552891452
0.668656781	0.531170674
0.742288563	0.507475315
0.813930326	0.491678433
0.899502528	0.47390697
0.971144291	0.46403391
1.050746283	0.456135281
1.128358256	0.45021161
1.201990038	0.45021161
1.311442778	0.44626222
1.424875556	0.452186192

1.2
24
0.043781035	1.362482341
0.057711399	1.289421736
0.075621878	1.208462559
0.09353228	1.131452771
0.119402988	1.04654443
0.145273621	0.969534567
0.173134348	0.900423145
0.200995076	0.837235544
0.242786092	0.762200301
0.286567127	0.693088879
0.340298563	0.627926696
0.382089578	0.584485065
0.431840823	0.543018392
0.491542318	0.503526151
0.56318408	0.471932313
0.648756283	0.44626222
0.738308524	0.430465489
0.837811015	0.414668608
0.931343295	0.410719369
1.030845785	0.404795548
1.132338295	0.408744712
1.231840786	0.408744712
1.341293525	0.412693951
1.428855899	0.414668608

0.8
27
0.017910403	1.358533158
0.027860652	1.279548676
0.037810901	1.190691133
0.053731284	1.10380821
0.069651743	1.011001352
0.087562146	0.930042326
0.109452739	0.847108604
0.137313391	0.76614954
0.171144329	0.697038118
0.206965134	0.631875935
0.240796072	0.574612004
0.286567127	0.517348375
0.334328353	0.467983073
0.386069617	0.428490832
0.449751302	0.390973248
0.505472606	0.367277738
0.57114431	0.355430246
0.624875594	0.351481007
0.686567108	0.351481007
0.744278583	0.351481007
0.845771092	0.35937941
0.943283563	0.367277738
1.030845785	0.377150798
1.130348276	0.388998591
1.265671723	0.408744712
1.359204307	0.4265161
1.428855899	0.438363893

0.4
34
0.002019885	1.362482341
2.97898E-05	1.281523295
2.97898E-05	1.200564193
0.002019885	1.119605016
0.002019885	1.03667137
0.009980039	0.949788446
0.017940268	0.866854725
0.031870632	0.770098779
0.043810901	0.697038118
0.059731284	0.635825099
0.077641915	0.578561394
0.093562146	0.529196093
0.115452739	0.481805373
0.141323372	0.438363893
0.163213889	0.402820891
0.187094578	0.37320171
0.218935345	0.343582529
0.256746321	0.319887244
0.302517376	0.304090287
0.356248812	0.304090287
0.400029847	0.310014184
0.451771111	0.319887244
0.495552298	0.337658632
0.547293563	0.357404678
0.601024847	0.377150798
0.668686571	0.402820891
0.738338314	0.4265161
0.804010019	0.452186192
0.88560203	0.47390697
0.98112433	0.497602254
1.092567241	0.525246703
1.206000019	0.546967556
1.319432797	0.562764513
1.416945268	0.574612004

