9
0.4
77
0	0
0.009248555	0.01691278
0.020346863	0.037583893
0.031445101	0.052617364
0.042543338	0.073288619
0.059190766	0.093959732
0.075838193	0.110872512
0.092485549	0.129664458
0.110982659	0.144697929
0.129479769	0.157852378
0.149826632	0.172885849
0.170173495	0.184160988
0.184971098	0.193556961
0.201618525	0.199194602
0.220115635	0.208590575
0.240462428	0.216107383
0.255260172	0.22174488
0.273757282	0.225503356
0.290404709	0.229261688
0.308901819	0.233020163
0.327398929	0.234899329
0.344046215	0.238657661
0.360693642	0.240536827
0.377341069	0.240536827
0.395838179	0.244295302
0.410635923	0.242416136
0.427283209	0.242416136
0.443930636	0.242416136
0.460578063	0.240536827
0.480924855	0.240536827
0.497572283	0.240536827
0.517919075	0.238657661
0.536416185	0.236778495
0.554913295	0.233020163
0.575260087	0.233020163
0.591907514	0.229261688
0.612254307	0.227382522
0.638150289	0.227382522
0.654797716	0.22174488
0.673294826	0.22362419
0.693641618	0.22362419
0.710289046	0.217986549
0.726936473	0.217986549
0.745433582	0.216107383
0.767630058	0.212348907
0.791676357	0.206711409
0.813872832	0.206711409
0.834219625	0.206711409
0.856416241	0.202952934
0.878612717	0.199194602
0.897109827	0.197315436
0.923005809	0.197315436
0.947052108	0.193556961
0.9673989	0.191677795
0.987745693	0.189798629
1.015491358	0.189798629
1.037687833	0.184160988
1.05988445	0.180402656
1.085780431	0.180402656
1.104277541	0.174765015
1.122774651	0.174765015
1.144971126	0.169127517
1.167167602	0.167248351
1.183815029	0.167248351
1.202312139	0.163489876
1.218959566	0.163489876
1.23375731	0.16161071
1.257803468	0.159731544
1.276300578	0.155973068
1.300346877	0.155973068
1.322543353	0.152214736
1.341040462	0.146577095
1.365086762	0.142818763
1.387283237	0.142818763
1.41317936	0.137181122
1.427976822	0.135301956
1.442774566	0.135301956

0.8
65
0	0
0.012947991	0.024429444
0.025895982	0.0451007
0.03699422	0.065771812
0.053641647	0.090201256
0.066589638	0.11651001
0.077687875	0.135301956
0.094335302	0.152214736
0.114682095	0.176644324
0.133179205	0.199194602
0.147976879	0.216107383
0.166473988	0.233020163
0.184971098	0.251812109
0.207167715	0.268724746
0.225664825	0.283758361
0.244161934	0.298791975
0.268208092	0.31194628
0.288554885	0.32885906
0.312601184	0.3401342
0.338497166	0.35704698
0.360693642	0.368322119
0.384739941	0.377718092
0.403237051	0.388993231
0.423583843	0.394630872
0.443930636	0.404026846
0.466127252	0.409664344
0.484624362	0.417181222
0.50867052	0.424697958
0.534566502	0.432214765
0.560462484	0.437852191
0.586358466	0.445369142
0.612254307	0.451006711
0.639999972	0.454765115
0.664046271	0.462281851
0.689942253	0.466040111
0.715838235	0.466040111
0.73803471	0.469798658
0.760231186	0.473557061
0.784277485	0.477315393
0.804624277	0.477315393
0.830520259	0.477315393
0.854566559	0.479194631
0.8804624	0.481073797
0.904508699	0.481073797
0.928554998	0.481073797
0.950751473	0.481073797
0.974797773	0.481073797
1.000693613	0.481073797
1.028439278	0.481073797
1.056184943	0.481073797
1.080231242	0.477315393
1.106127224	0.477315393
1.132023206	0.477315393
1.157919047	0.473557061
1.183815029	0.471677824
1.211560694	0.471677824
1.237456676	0.473557061
1.263352658	0.471677824
1.291098322	0.466040111
1.318843987	0.464161088
1.346589652	0.464161088
1.368786127	0.456644138
1.396531792	0.452885877
1.424277457	0.452885877
1.45017358	0.449127474

1.2
51
0.012947991	0.01884253
0.024046229	0.037685059
0.040693656	0.069717445
0.055491329	0.094212648
0.073988439	0.128129258
0.092485549	0.158277277
0.109132976	0.177119806
0.120231214	0.195962336
0.140578077	0.218573314
0.159075116	0.237415843
0.177572226	0.258142741
0.199768843	0.280753718
0.220115635	0.301480472
0.244161934	0.320323002
0.26635841	0.341049755
0.28485552	0.361776653
0.310751502	0.382503407
0.338497166	0.40323016
0.369942197	0.431493955
0.399537544	0.450336484
0.429133033	0.47294739
0.460578063	0.49178992
0.492023093	0.506864073
0.521618582	0.527590898
0.554913295	0.540780611
0.584508642	0.557738773
0.614104131	0.570928702
0.641849796	0.584118487
0.671445143	0.595423832
0.704739856	0.610497985
0.73803471	0.621803546
0.769479741	0.633109035
0.804624277	0.644414524
0.841618497	0.655720084
0.882312223	0.665141349
0.911907571	0.674562614
0.943352601	0.678331134
0.974797773	0.685868103
1.011791992	0.689636623
1.050635895	0.695289368
1.085780431	0.702826408
1.113526096	0.704710632
1.150520316	0.708479153
1.193063584	0.710363377
